"method","sim_id","fold","c_index","auprc","mrr","ef_at_1pct","ef_at_5pct","ef_at_10pct","precision_at_1pct","precision_at_5pct","precision_at_10pct","recall_at_1pct","recall_at_5pct","recall_at_10pct","mcc_at_1pct","mcc_at_5pct","mcc_at_10pct","runtime","n","p","n_main","n_int","beta_main","beta_int","censparam","lambda"
"LASSO-Cox",13,10,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,10.1890000000003,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,1,NA,0.812395412562412,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,9.09500000000025,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,1,NA,0.0879339916587831,1,10,10,7,0.1,0.1,0.07,0.1,0.5,0.7,0.0909090909090909,0.207514339159822,0.201007563051842,8.07000000000016,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,1,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,44.0059999999999,200,1000,10,0,0.4,0,NA,NA
"Cox",14,1,NA,0.824442038260419,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,2.46300000000019,200,1000,10,0,0.4,0,NA,NA
"SVM",14,1,NA,0.826943639373524,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,16.9029999999998,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,1,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,28.364,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,2,NA,0.925328908169948,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,14.7070000000003,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,2,NA,0.123619834041803,0.333333333333333,20,14,7,0.2,0.14,0.07,0.2,0.7,0.7,0.191919191919192,0.299742934341966,0.201007563051842,9.64600000000019,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,2,NA,0.00957774484553171,0.0769230769230769,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,61.8869999999997,200,1000,10,0,0.4,0,NA,NA
"Cox",14,2,NA,0.814528315677966,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,6.21299999999974,200,1000,10,0,0.4,0,NA,NA
"SVM",14,2,NA,0.860020477142971,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,59.1329999999998,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,26.067,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,3,NA,0.820424487297651,1,80,16,10,0.8,0.16,0.1,0.8,0.8,1,0.797979797979798,0.345857231933037,0.301511344577764,9.96000000000004,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,3,NA,0.169973832708893,0.5,30,14,7,0.3,0.14,0.07,0.3,0.7,0.7,0.292929292929293,0.299742934341966,0.201007563051842,6.22800000000007,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,3,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,53.6819999999998,200,1000,10,0,0.4,0,NA,NA
"Cox",14,3,NA,0.747237070581984,1,70,16,9,0.7,0.16,0.09,0.7,0.8,0.9,0.696969696969697,0.345857231933037,0.268010084069123,2.88900000000012,200,1000,10,0,0.4,0,NA,NA
"SVM",14,3,NA,0.823266564845858,1,80,16,9,0.8,0.16,0.09,0.8,0.8,0.9,0.797979797979798,0.345857231933037,0.268010084069123,46.1700000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,26.3290000000002,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,4,NA,0.791681921755911,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,12.0610000000001,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,4,NA,0.269209525919461,1,20,12,8,0.2,0.12,0.08,0.2,0.6,0.8,0.191919191919192,0.253628636750894,0.234508823560483,12.3850000000002,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,4,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,35.2640000000001,200,1000,10,0,0.4,0,NA,NA
"Cox",14,4,NA,0.763280320720421,1,70,16,9,0.7,0.16,0.09,0.7,0.8,0.9,0.696969696969697,0.345857231933037,0.268010084069123,2.53099999999995,200,1000,10,0,0.4,0,NA,NA
"SVM",14,4,NA,0.790083000802154,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,56.5720000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,4,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,21.3049999999998,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,5,NA,0.855090423038114,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,6.36599999999999,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,5,NA,0.113341849998504,0.333333333333333,30,10,7,0.3,0.1,0.07,0.3,0.5,0.7,0.292929292929293,0.207514339159822,0.201007563051842,9.98000000000002,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,5,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,38.5100000000002,200,1000,10,0,0.4,0,NA,NA
"Cox",14,5,NA,0.768610457647864,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,3.52899999999954,200,1000,10,0,0.4,0,NA,NA
"SVM",14,5,NA,0.825140659821757,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,43.4860000000008,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,5,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,16.9350000000004,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,6,NA,0.846124310340261,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,9.26299999999992,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,6,NA,0.104405898444289,0.125,10,16,8,0.1,0.16,0.08,0.1,0.8,0.8,0.0909090909090909,0.345857231933037,0.234508823560483,4.32499999999982,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,6,NA,0.00978266622728981,0.166666666666667,50,20,10,0.5,0.2,0.1,0.5,1,1,0.494949494949495,0.438085827115181,0.301511344577764,38.9660000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",14,6,NA,0.830135561735803,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,9.94400000000041,200,1000,10,0,0.4,0,NA,NA
"SVM",14,6,NA,0.844991419901156,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,40.4179999999997,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,6,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,28.0480000000007,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,7,NA,0.830499358764005,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,4.6929999999993,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,7,NA,0.0768094824796913,0.25,20,10,6,0.2,0.1,0.06,0.2,0.5,0.6,0.191919191919192,0.207514339159822,0.167506302543202,5.50200000000041,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,7,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,50.3280000000004,200,1000,10,0,0.4,0,NA,NA
"Cox",14,7,NA,0.77220487185985,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,3.85399999999936,200,1000,10,0,0.4,0,NA,NA
"SVM",14,7,NA,0.832618678180646,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,8.50699999999961,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,7,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,39.5690000000004,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,8,NA,0.79206493884481,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,14.8379999999997,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,8,NA,0.13416056195379,0.5,30,12,7,0.3,0.12,0.07,0.3,0.6,0.7,0.292929292929293,0.253628636750894,0.201007563051842,15.0720000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,8,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,41.2490000000007,200,1000,10,0,0.4,0,NA,NA
"Cox",14,8,NA,0.806638226184557,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,18.1979999999994,200,1000,10,0,0.4,0,NA,NA
"SVM",14,8,NA,0.82549685970181,1,80,18,9,0.8,0.18,0.09,0.8,0.9,0.9,0.797979797979798,0.391971529524109,0.268010084069123,17.1859999999997,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,8,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,12.5909999999994,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,9,NA,0.849551150845705,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,9.19599999999991,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,9,NA,0.149420023666476,0.5,30,10,7,0.3,0.1,0.07,0.3,0.5,0.7,0.292929292929293,0.207514339159822,0.201007563051842,8.83700000000044,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,9,NA,0.00947928373376589,0.0588235294117647,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,55.6490000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",14,9,NA,0.783022138639185,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,3.14799999999923,200,1000,10,0,0.4,0,NA,NA
"SVM",14,9,NA,0.844422899336578,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,15.5209999999997,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,9,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,24.1530000000002,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",14,10,NA,0.862481970058568,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,11.8320000000003,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",14,10,NA,0.120833182848262,0.5,20,14,8,0.2,0.14,0.08,0.2,0.7,0.8,0.191919191919192,0.299742934341966,0.234508823560483,5.16299999999956,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",14,10,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,46.29,200,1000,10,0,0.4,0,NA,NA
"Cox",14,10,NA,0.79020282389105,1,70,18,9,0.7,0.18,0.09,0.7,0.9,0.9,0.696969696969697,0.391971529524109,0.268010084069123,13.3899999999994,200,1000,10,0,0.4,0,NA,NA
"SVM",14,10,NA,0.844957247285454,1,80,18,10,0.8,0.18,0.1,0.8,0.9,1,0.797979797979798,0.391971529524109,0.301511344577764,56.6880000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",14,10,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,6.36399999999958,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,1,NA,0.882354164074277,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,8.59999999999991,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,1,NA,0.518989000270253,1,50,14,7,0.5,0.14,0.07,0.5,0.7,0.7,0.494949494949495,0.299742934341966,0.201007563051842,4.71000000000004,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,1,NA,0.00947928373376589,0.0588235294117647,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,30.3489999999997,200,1000,10,0,0.4,0,NA,NA
"Cox",15,1,NA,0.84114069010499,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,7.40999999999985,200,1000,10,0,0.4,0,NA,NA
"SVM",15,1,NA,0.89431517998611,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,11.5630000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,1,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,22.2060000000001,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,2,NA,0.954273268928041,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,5.48299999999972,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,2,NA,0.413806113875673,1,40,16,8,0.4,0.16,0.08,0.4,0.8,0.8,0.393939393939394,0.345857231933037,0.234508823560483,8.95300000000043,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,2,NA,0.00917304541605661,0.03125,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,100.376,200,1000,10,0,0.4,0,NA,NA
"Cox",15,2,NA,0.909276833336764,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,5.48500000000013,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,37.8789999999999,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,3,NA,0.882171073111024,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,8.9380000000001,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,3,NA,0.457058737612074,1,50,16,8,0.5,0.16,0.08,0.5,0.8,0.8,0.494949494949495,0.345857231933037,0.234508823560483,8.31399999999985,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,3,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,68.8800000000001,200,1000,10,0,0.4,0,NA,NA
"Cox",15,3,NA,0.845546191877483,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,7.73300000000017,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,45.4400000000005,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,4,NA,0.870106524786052,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,15.7980000000007,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,4,NA,0.423122755677781,1,40,14,7,0.4,0.14,0.07,0.4,0.7,0.7,0.393939393939394,0.299742934341966,0.201007563051842,63.4150000000009,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,4,NA,0.00938941628375091,0.0476190476190476,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,63.701,200,1000,10,0,0.4,0,NA,NA
"Cox",15,4,NA,0.860063794144134,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,4.83400000000074,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,4,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,46.7179999999998,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,5,NA,0.86130878818266,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,5.33299999999963,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,5,NA,0.508321305561837,1,50,16,8,0.5,0.16,0.08,0.5,0.8,0.8,0.494949494949495,0.345857231933037,0.234508823560483,4.13000000000011,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,5,NA,0.00974968548860037,0.142857142857143,40,20,10,0.4,0.2,0.1,0.4,1,1,0.393939393939394,0.438085827115181,0.301511344577764,15.3890000000001,200,1000,10,0,0.4,0,NA,NA
"Cox",15,5,NA,0.805391060676376,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,2.39400000000023,200,1000,10,0,0.4,0,NA,NA
"SVM",15,5,NA,0.849587305417323,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,7.08600000000024,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,5,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,30.4980000000005,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,6,NA,0.916452653088196,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,11.4699999999993,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,6,NA,0.517404492640614,1,60,14,9,0.6,0.14,0.09,0.6,0.7,0.9,0.595959595959596,0.299742934341966,0.268010084069123,18.9859999999999,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,6,NA,0.0115723128814531,0.0333333333333333,0,2,10,0,0.02,0.1,0,0.1,1,-0.0101010101010101,0.0230571487955358,0.301511344577764,15.7380000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",15,6,NA,0.918102184682265,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,5.18599999999969,200,1000,10,0,0.4,0,NA,NA
"SVM",15,6,NA,0.873119968201459,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,21.0550000000003,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,6,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,24.942,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,7,NA,0.919881164425286,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,8.07200000000012,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,7,NA,0.396141871467528,1,50,12,7,0.5,0.12,0.07,0.5,0.6,0.7,0.494949494949495,0.253628636750894,0.201007563051842,5.98199999999997,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,7,NA,0.00955217752792618,0.0714285714285714,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,37.5370000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",15,7,NA,0.905773571474893,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,3.0659999999998,200,1000,10,0,0.4,0,NA,NA
"SVM",15,7,NA,0.930152863707923,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,20.8159999999998,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,7,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,38.2910000000002,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,8,NA,0.865414015130971,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,4.57200000000012,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,8,NA,0.429026831832417,1,40,16,8,0.4,0.16,0.08,0.4,0.8,0.8,0.393939393939394,0.345857231933037,0.234508823560483,8.38600000000042,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,8,NA,0.00957774484553171,0.0769230769230769,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,68.2240000000002,200,1000,10,0,0.4,0,NA,NA
"Cox",15,8,NA,0.888626228909883,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,3.86699999999928,200,1000,10,0,0.4,0,NA,NA
"SVM",15,8,NA,0.93584144242916,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,37.8379999999997,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,8,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,33.5109999999995,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,9,NA,0.851047049501491,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,7.10699999999997,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,9,NA,0.364622410649922,1,40,10,7,0.4,0.1,0.07,0.4,0.5,0.7,0.393939393939394,0.207514339159822,0.201007563051842,11.4560000000001,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,9,NA,0.00930620932327478,0.04,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,53.7960000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",15,9,NA,0.898870746098552,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,12.9319999999998,200,1000,10,0,0.4,0,NA,NA
"SVM",15,9,NA,0.871604666704605,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,46.009,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,9,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,50.9169999999995,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",15,10,NA,0.963535688641209,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,6.89900000000034,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",15,10,NA,0.433275633442097,1,40,16,9,0.4,0.16,0.09,0.4,0.8,0.9,0.393939393939394,0.345857231933037,0.268010084069123,12.6180000000004,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",15,10,NA,0.00901958514545651,0.024390243902439,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,33.2380000000003,200,1000,10,0,0.4,0,NA,NA
"Cox",15,10,NA,0.965451136132156,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,4.10699999999997,200,1000,10,0,0.4,0,NA,NA
"SVM",15,10,NA,0.965451136132156,1,90,20,10,0.9,0.2,0.1,0.9,1,1,0.898989898989899,0.438085827115181,0.301511344577764,20.4580000000005,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",15,10,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,30.8640000000005,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",16,1,NA,0.803603691197881,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,17.1149999999998,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",16,1,NA,0.30021023871439,1,50,14,7,0.5,0.14,0.07,0.5,0.7,0.7,0.494949494949495,0.299742934341966,0.201007563051842,8.8760000000002,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",16,1,NA,0.00947928373376589,0.0588235294117647,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,46.6039999999998,200,1000,10,0,0.4,0,NA,NA
"Cox",16,1,NA,0.698320608715459,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,2.45200000000023,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",16,1,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,13.5940000000001,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",16,2,NA,0.795056978216124,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,11.3229999999999,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",16,2,NA,0.122810836253972,1,30,12,7,0.3,0.12,0.07,0.3,0.6,0.7,0.292929292929293,0.253628636750894,0.201007563051842,9.46799999999985,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",16,2,NA,0.00868856309490189,0.015625,0,0,10,0,0,0.1,0,0,1,-0.0101010101010101,-0.0230571487955358,0.301511344577764,38.174,200,1000,10,0,0.4,0,NA,NA
"Cox",16,2,NA,0.689795070602192,1,60,20,10,0.6,0.2,0.1,0.6,1,1,0.595959595959596,0.438085827115181,0.301511344577764,15.529,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",16,2,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,30.5789999999997,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",16,3,NA,0.80168307297089,1,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,5.25599999999986,200,1000,10,0,0.4,0,NA,NA
"sNPDR-absolute",16,3,NA,0.150845763091084,1,30,12,7,0.3,0.12,0.07,0.3,0.6,0.7,0.292929292929293,0.253628636750894,0.201007563051842,4.45800000000008,200,1000,10,0,0.4,0,NA,NA
"LASSO-sNPDR",16,3,NA,0.0155622240140385,0.0769230769230769,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,19.8120000000004,200,1000,10,0,0.4,0,NA,NA
"Cox",16,3,NA,0.772729837558565,1,70,18,10,0.7,0.18,0.1,0.7,0.9,1,0.696969696969697,0.391971529524109,0.301511344577764,3.32900000000018,200,1000,10,0,0.4,0,NA,NA
"LASSO-Cox",16,3,NA,1,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,61.4479999999994,200,1000,10,0,0.4,0,NA,NA
"sNPDR-signed",16,4,NA,0.709188401213742,1,70,20,10,0.7,0.2,0.1,0.7,1,1,0.696969696969697,0.438085827115181,0.301511344577764,9.89599999999973,200,1000,10,0,0.4,0,NA,NA
