"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"ORC2",-0.153137793059805,0.0248829660107667,-6.15432231806866,7.53992025479886e-10,"ORC2",1.50798405095977e-05
"HLA-F.1",-0.153209282921449,0.0186500273523288,-8.21496290740386,2.12229849602345e-16,"HLA-F.1",4.24459699204689e-12
"DERL1.1",-0.153213279050946,0.0192543243155331,-7.95734384339542,1.75771745519141e-15,"DERL1.1",3.51543491038282e-11
"ITGAL.1",-0.153257428704296,0.0276477753958611,-5.54321013209761,2.96976112569804e-08,"ITGAL.1",0.000593952225139609
"LOC100506847",-0.15339092539946,0.0222283053856129,-6.90070262840374,5.17459531380182e-12,"LOC100506847",1.03491906276036e-07
"ABCB10",-0.153396086848215,0.0197864287026247,-7.75259088709966,9.0036330535538e-15,"ABCB10",1.80072661071076e-10
"TNFAIP3.1",-0.153406943429054,0.0144267460430973,-10.6335096612069,2.08129532456625e-26,"TNFAIP3.1",4.16259064913251e-22
"RAC2",-0.153456158907833,0.0170604532090158,-8.99484656285313,2.36562417627829e-19,"RAC2",4.73124835255657e-15
"ATP2A3.1",-0.153486011543772,0.0214162653507172,-7.16679631253409,7.67731255839217e-13,"ATP2A3.1",1.53546251167843e-08
"RASGRF1.1",-0.153508728527049,0.0229886279095608,-6.677594205751,2.42896475566039e-11,"RASGRF1.1",4.85792951132078e-07
"C18orf19.1",-0.153576968733259,0.0191101522784702,-8.03640737631803,9.2510820433741e-16,"C18orf19.1",1.85021640867482e-11
"RPN2",-0.153604107740772,0.0264478128025206,-5.8078189258105,6.3291912024784e-09,"RPN2",0.000126583824049568
"ZNF280B.1",-0.153709265388828,0.0146849726186002,-10.4671128357528,1.22316805815146e-25,"ZNF280B.1",2.44633611630293e-21
"SOS1.3",-0.153720042555512,0.0228710322336299,-6.72116767556646,1.80273995932793e-11,"SOS1.3",3.60547991865586e-07
"DNAJC22",-0.153956903818929,0.0138067305191185,-11.1508588949238,7.09184860781303e-29,"DNAJC22",1.41836972156261e-24
"HLA-G.2",-0.153992529060713,0.0182543603501224,-8.43593125736014,3.28575885554489e-17,"HLA-G.2",6.57151771108977e-13
"WIPF3",-0.154011875967369,0.0109730932350858,-14.0354112252437,9.46458302059245e-45,"WIPF3",1.89291660411849e-40
"CDC5L",-0.154162927692385,0.0209288599817598,-7.36604515615009,1.75764307389954e-13,"CDC5L",3.51528614779909e-09
"PRRT1",-0.154178290732711,0.0204121082735655,-7.55327615679845,4.24443695652686e-14,"PRRT1",8.48887391305371e-10
"NFKBIE",-0.154189369378682,0.0205865932280551,-7.48979530855813,6.89811095703865e-14,"NFKBIE",1.37962219140773e-09
"RRAGA",-0.154273540942029,0.0262709902820754,-5.87239153475268,4.29552751153328e-09,"RRAGA",8.59105502306655e-05
"PBXIP1",-0.154318409297352,0.0231733075353016,-6.65931736599392,2.75102318466188e-11,"PBXIP1",5.50204636932375e-07
"CRISP3",-0.154344687144173,0.00772881047680108,-19.9700442399845,1.00364464235586e-88,"CRISP3",2.00728928471172e-84
"IFRD2",-0.154367483201817,0.0248719679728503,-6.20648447964875,5.4182969108409e-10,"IFRD2",1.08365938216818e-05
"APH1A",-0.154423259672997,0.0179731952068065,-8.59186460148811,8.55691896989775e-18,"APH1A",1.71138379397955e-13
"CNOT6L.3",-0.154435192821844,0.0211122865691171,-7.31494394585146,2.57488854039958e-13,"CNOT6L.3",5.14977708079916e-09
"CFI",-0.154444244044107,0.0118416421740324,-13.0424684156383,7.01485860445661e-39,"CFI",1.40297172089132e-34
"OGT.3",-0.154498032301931,0.0143091826956921,-10.7971248664289,3.55150778725803e-27,"OGT.3",7.10301557451605e-23
"LOC645212",-0.154516046236499,0.0246645233452034,-6.26470838596395,3.73523748237897e-10,"LOC645212",7.47047496475793e-06
"KIAA1543.1",-0.154593942953918,0.0256465679687145,-6.02786084837949,1.66143998790891e-09,"KIAA1543.1",3.32287997581782e-05
"NOP16.3",-0.154609803687312,0.0223258667512208,-6.92514227600403,4.35537569815746e-12,"NOP16.3",8.71075139631492e-08
"KLF4",-0.154648769535961,0.0132583954670353,-11.6642145665717,1.94186840563821e-31,"KLF4",3.88373681127641e-27
"YIPF3",-0.154664387115581,0.024860459614987,-6.22130039069521,4.93051146904004e-10,"YIPF3",9.86102293808008e-06
"ALCAM.1",-0.154706963834794,0.0117422218749945,-13.1752717229989,1.2178816475525e-39,"ALCAM.1",2.43576329510501e-35
"LRP10.2",-0.154714438779486,0.0225567079656977,-6.8589103966218,6.93877417106737e-12,"LRP10.2",1.38775483421347e-07
"GOLGA2B.2",-0.154783653292471,0.0164414267517613,-9.41424704981209,4.76485163598656e-21,"GOLGA2B.2",9.52970327197313e-17
"RAI2",-0.154802099669908,0.0122204330611545,-12.6674806772588,8.95442610376552e-37,"RAI2",1.7908852207531e-32
"ANKRD18A.2",-0.154809574190004,0.0149660449148369,-10.3440538279108,4.45293042438425e-25,"ANKRD18A.2",8.9058608487685e-21
"MAP2K3.1",-0.15493388338771,0.0198955953786137,-7.78734591447576,6.84314153483415e-15,"MAP2K3.1",1.36862830696683e-10
"HIPK1.1",-0.154941848971889,0.0179372245111147,-8.63800577820053,5.72027254499617e-18,"HIPK1.1",1.14405450899923e-13
"KLHL22.4",-0.154994394768429,0.0260711399989359,-5.94505628732595,2.76361874627987e-09,"KLHL22.4",5.52723749255975e-05
"ZNF317",-0.155132711093289,0.0178045674559648,-8.71308508207075,2.95714532768053e-18,"ZNF317",5.91429065536106e-14
"ZADH2.6",-0.155135208873066,0.0261809205076314,-5.92550627957659,3.11336685928174e-09,"ZADH2.6",6.22673371856348e-05
"LIMD1.2",-0.15527856582435,0.0201034433520878,-7.72397857943197,1.1275379789758e-14,"LIMD1.2",2.25507595795159e-10
"SSU72.2",-0.155295896638756,0.0239299517762478,-6.48960340960229,8.60626185369129e-11,"SSU72.2",1.72125237073826e-06
"CTSC.1",-0.155333783680114,0.0167810274962401,-9.25651207680331,2.1121930276796e-20,"CTSC.1",4.2243860553592e-16
"AGA.1",-0.155338236623687,0.0158978648442381,-9.77101253191154,1.49945920954157e-22,"AGA.1",2.99891841908314e-18
"C1orf87",-0.155361560731031,0.0222651648138487,-6.9777862427678,2.99867430275668e-12,"C1orf87",5.99734860551337e-08
"C3orf38.3",-0.155457664867592,0.0205219318813941,-7.57519641747449,3.58584692193171e-14,"C3orf38.3",7.17169384386342e-10
"MDM2.4",-0.155466820674791,0.0258779327105888,-6.00769862158179,1.88175211029368e-09,"MDM2.4",3.76350422058737e-05
"MTA1",-0.155468476720836,0.0261578762944271,-5.94346708314232,2.79055809467922e-09,"MTA1",5.58111618935845e-05
"CUL3",-0.15548719025877,0.0209695086073927,-7.41491816379299,1.21699930785654e-13,"CUL3",2.43399861571309e-09
"STEAP3",-0.155523946650515,0.0218825974768142,-7.10719770883239,1.18422737862788e-12,"STEAP3",2.36845475725576e-08
"THOC2",-0.155532976557902,0.0207080033142817,-7.51076645089367,5.87821804726091e-14,"THOC2",1.17564360945218e-09
"TP53INP1",-0.155644950548097,0.0164596657064408,-9.45614287216,3.19512222352852e-21,"TP53INP1",6.39024444705704e-17
"TOMM20.1",-0.155683200920234,0.0222565097590216,-6.99495125722168,2.65351166005223e-12,"TOMM20.1",5.30702332010447e-08
"LEFTY1",-0.155805073081539,0.0158130419568834,-9.85294755470605,6.65627050141079e-23,"LEFTY1",1.33125410028216e-18
"CD3EAP",-0.155849799088432,0.0269830070177688,-5.77584992605908,7.65655959327872e-09,"CD3EAP",0.000153131191865574
"ZADH2",-0.155879501205258,0.02254925605137,-6.91284452356854,4.75030501005105e-12,"ZADH2",9.5006100201021e-08
"KIAA1324",-0.15591442284909,0.0114312132257787,-13.6393591624627,2.33604348311602e-42,"KIAA1324",4.67208696623205e-38
"ERMP1.1",-0.155925837349491,0.0149198635282335,-10.450888981285,1.45158144201792e-25,"ERMP1.1",2.90316288403584e-21
"DEPDC6",-0.155959469844371,0.0102776199624893,-15.1746679108182,5.20404588972574e-52,"DEPDC6",1.04080917794515e-47
"CCDC69",-0.155974308355211,0.0169188918546917,-9.21894351561558,3.00041796181382e-20,"CCDC69",6.00083592362763e-16
"RIOK3",-0.155977776093634,0.0205835971765736,-7.5777705303694,3.51543450855938e-14,"RIOK3",7.03086901711877e-10
"SLC14A1",-0.156006155468518,0.0118077363422914,-13.212198421958,7.4612985514514e-40,"SLC14A1",1.49225971029028e-35
"C1orf104",-0.156034564889932,0.0216212092431689,-7.2167362673866,5.32501067380349e-13,"C1orf104",1.0650021347607e-08
"HOXA11-AS",-0.1560544637134,0.0276035763283945,-5.65341468282406,1.5729120384719e-08,"HOXA11-AS",0.000314582407694381
"SOS2.4",-0.156060082174675,0.0240913768534929,-6.47783989780762,9.30450023036321e-11,"SOS2.4",1.86090004607264e-06
"EDN3.1",-0.156118770892954,0.0259820908475702,-6.0087069900902,1.87008750369628e-09,"EDN3.1",3.74017500739257e-05
"ANKS1A",-0.156151364069895,0.0250230779141024,-6.24029404399894,4.36749102194508e-10,"ANKS1A",8.73498204389017e-06
"CEP57.1",-0.156162979498094,0.023486074555466,-6.64917328476035,2.94743827072513e-11,"CEP57.1",5.89487654145026e-07
"PPP1CB.2",-0.156178339221983,0.0271743268565638,-5.74727536201175,9.06929686736699e-09,"PPP1CB.2",0.00018138593734734
"OGT.1",-0.156180844483774,0.0168089194010137,-9.29154580123426,1.52063573794637e-20,"OGT.1",3.04127147589274e-16
"MB",-0.156228719460992,0.0175782126909101,-8.88763392547752,6.24239558534063e-19,"MB",1.24847911706813e-14
"HLA-B",-0.15641420458798,0.0177048946399273,-8.83451767260123,1.00531068689177e-18,"HLA-B",2.01062137378354e-14
"NAPEPLD.4",-0.156497791514479,0.0223964690722894,-6.98761001162051,2.79608312017362e-12,"NAPEPLD.4",5.59216624034725e-08
"ESR1.5",-0.156513112210347,0.0198954889946744,-7.86676378008312,3.63932897618678e-15,"ESR1.5",7.27865795237357e-11
"CAPN2.1",-0.156526691674595,0.0263825703596413,-5.93295837141181,2.97524306992199e-09,"CAPN2.1",5.95048613984399e-05
"RAB4A.1",-0.156574800039319,0.0206617728787864,-7.57799444209724,3.50937429401626e-14,"RAB4A.1",7.01874858803253e-10
"LOC643201",-0.156730830058144,0.0233743363588165,-6.70525261775088,2.01058236975726e-11,"LOC643201",4.02116473951451e-07
"SLA",-0.156734820173025,0.0209923998775839,-7.46626498575754,8.25031219536268e-14,"SLA",1.65006243907254e-09
"RPRM",-0.15681867726926,0.0221731490442203,-7.07245853786999,1.52212472341428e-12,"RPRM",3.04424944682857e-08
"HS6ST1.2",-0.156945955622509,0.0200735005645396,-7.81856433649434,5.34291767511125e-15,"HS6ST1.2",1.06858353502225e-10
"HLA-DMA",-0.156949561628037,0.0129556941033988,-12.1143306082583,8.86852094878833e-34,"HLA-DMA",1.77370418975767e-29
"IGHG1.4",-0.156953719734429,0.0259511460864437,-6.04804578617118,1.46613295101942e-09,"IGHG1.4",2.93226590203884e-05
"ARMCX3",-0.156961625419034,0.0222452905714699,-7.05594853502793,1.71427269061708e-12,"ARMCX3",3.42854538123417e-08
"TK1",-0.15699091824391,0.0135351949924435,-11.5987186244125,4.18294308845862e-31,"TK1",8.36588617691725e-27
"SEH1L",-0.156991221859175,0.0207272742547231,-7.57413733855532,3.61521807527142e-14,"SEH1L",7.23043615054283e-10
"ERMP1",-0.1570208342197,0.0171431583047325,-9.15938775274289,5.21925849042086e-20,"ERMP1",1.04385169808417e-15
"TEKT2",-0.157059517568323,0.014373737841546,-10.9268388848972,8.57849271298752e-28,"TEKT2",1.7156985425975e-23
"DLGAP1",-0.157085086304105,0.0217344105667794,-7.22748315724773,4.92027140276382e-13,"DLGAP1",9.84054280552764e-09
"GSTK1",-0.157149014005042,0.0235267512216332,-6.67958837684914,2.39614306650897e-11,"GSTK1",4.79228613301793e-07
"RC3H2",-0.15716574469231,0.017933419800352,-8.76384685363941,1.88698138388256e-18,"RC3H2",3.77396276776513e-14
"LOC100507328",-0.157180421188514,0.0158999659143958,-9.8855822732427,4.80778562680973e-23,"LOC100507328",9.61557125361945e-19
"DTWD1.3",-0.157207111629684,0.0215574908848625,-7.29245868497959,3.04348915663737e-13,"DTWD1.3",6.08697831327474e-09
"TMOD1",-0.157209057857711,0.0106341500216672,-14.7834154622039,1.87416164317938e-49,"TMOD1",3.74832328635875e-45
"FBP1",-0.157247203412039,0.0158435547998038,-9.92499507837634,3.2411872123142e-23,"FBP1",6.4823744246284e-19
"RAB5C",-0.15724721231785,0.0258830320600254,-6.0753010680193,1.2375531222232e-09,"RAB5C",2.4751062444464e-05
"RNF213.6",-0.157321071386299,0.022646543082246,-6.94680291004911,3.73657137645932e-12,"RNF213.6",7.47314275291864e-08
"RBM17.3",-0.157340478289852,0.0235779880519751,-6.67319357118226,2.50295896121788e-11,"RBM17.3",5.00591792243576e-07
"ASB6.1",-0.157385017122475,0.0256160689217663,-6.14399569282634,8.04710251992506e-10,"ASB6.1",1.60942050398501e-05
"LOC387723",-0.157436553013375,0.0186598478611876,-8.43718309948508,3.2507700746416e-17,"LOC387723",6.5015401492832e-13
"CDC6.1",-0.157470881551686,0.0168547250483116,-9.34283300975357,9.37903086462662e-21,"CDC6.1",1.87580617292532e-16
"KCTD21",-0.157487743653715,0.0244046576277572,-6.45318389857651,1.09524317445236e-10,"KCTD21",2.19048634890472e-06
"WDR66.2",-0.157488103080964,0.0132769462237236,-11.8617715570437,1.86976631888384e-32,"WDR66.2",3.73953263776767e-28
"ACADM",-0.157521638491329,0.0264275587991659,-5.96050659421107,2.51457155787451e-09,"ACADM",5.02914311574901e-05
"CSPP1.2",-0.157594181267802,0.0239405961109614,-6.58271751201909,4.61926296427201e-11,"CSPP1.2",9.23852592854402e-07
"LONP2.2",-0.157594982384371,0.020549533064179,-7.66902984569922,1.73302112620822e-14,"LONP2.2",3.46604225241644e-10
"STXBP1",-0.157725189886765,0.0173558898034108,-9.08770404014483,1.01152447854841e-19,"STXBP1",2.02304895709681e-15
"LOC100132999",-0.15777244401913,0.0160602772819026,-9.82376837272385,8.89546951500549e-23,"LOC100132999",1.7790939030011e-18
"MAP3K1",-0.157777201969109,0.0185845441494643,-8.4896998656627,2.07171435601482e-17,"MAP3K1",4.14342871202965e-13
"SEPT2.3",-0.157814085853801,0.022980410629982,-6.86733098006109,6.54141829522389e-12,"SEPT2.3",1.30828365904478e-07
"SEPHS2",-0.157832598731513,0.0235762524020301,-6.69455840733714,2.16323872866031e-11,"SEPHS2",4.32647745732061e-07
"APLP2.3",-0.157907384566182,0.0188554871117634,-8.3746117843685,5.54062093476325e-17,"APLP2.3",1.10812418695265e-12
"C9orf135.1",-0.157949871044368,0.00851278604396117,-18.5544274493325,7.5103303878219e-77,"C9orf135.1",1.50206607756438e-72
"TRIM11",-0.157973409629933,0.0266607817378556,-5.92531048726252,3.117078750392e-09,"TRIM11",6.23415750078401e-05
"PLS1",-0.158045404130194,0.012370091280561,-12.7764137341941,2.22075532149826e-37,"PLS1",4.44151064299652e-33
"FGFR4.2",-0.158062567669731,0.0201195858182425,-7.85615415235908,3.96107533348206e-15,"FGFR4.2",7.92215066696413e-11
"RNMTL1",-0.158143648739183,0.0208780195502599,-7.57464798605449,3.60102700790371e-14,"RNMTL1",7.20205401580743e-10
"WDR3",-0.158144559207032,0.0233755069644071,-6.76539590982273,1.32945147837534e-11,"WDR3",2.65890295675067e-07
"KLHDC8A",-0.158149613638418,0.0117368701734361,-13.4745985344846,2.20682422986634e-41,"KLHDC8A",4.41364845973267e-37
"IPO8",-0.158276518218519,0.0235179436714973,-6.73003220134178,1.6962554340904e-11,"IPO8",3.39251086818079e-07
"HYOU1",-0.158333372590176,0.0185900304033356,-8.51711208399993,1.63581167038545e-17,"HYOU1",3.2716233407709e-13
"NTN5",-0.158350537311112,0.0254465197814066,-6.22287600313879,4.88123154572528e-10,"NTN5",9.76246309145056e-06
"C5orf28",-0.158358560781966,0.018542073668814,-8.54049895445679,1.33643499820408e-17,"C5orf28",2.67286999640817e-13
"MYADM",-0.158371043346076,0.0168937438924244,-9.37453795644986,6.9479408485e-21,"MYADM",1.3895881697e-16
"LPCAT2.3",-0.158375057587778,0.0258862605669807,-6.11811262495728,9.46901370868302e-10,"LPCAT2.3",1.8938027417366e-05
"UBE2J1.3",-0.158388699631819,0.022632536806238,-6.99827425391233,2.59134469228938e-12,"UBE2J1.3",5.18268938457876e-08
"CBR4.2",-0.158461270859638,0.0199128580358581,-7.95773618102878,1.75215448919457e-15,"CBR4.2",3.50430897838914e-11
"PRMT5.2",-0.158561200957331,0.0235105851723326,-6.74424731647796,1.53822333770291e-11,"PRMT5.2",3.07644667540583e-07
"CRTC3.1",-0.158663793724342,0.0197256205738658,-8.04353876372099,8.7280580666675e-16,"CRTC3.1",1.7456116133335e-11
"PTPN7.1",-0.158708881056685,0.0249512416411363,-6.36076085267946,2.00756804327694e-10,"PTPN7.1",4.01513608655389e-06
"MED17",-0.158767712610407,0.0255284675710406,-6.21924180010367,4.99562950444214e-10,"MED17",9.99125900888428e-06
"DBI.2",-0.158788065192989,0.0273159023177928,-5.81302654203591,6.13533289037873e-09,"DBI.2",0.000122706657807575
"DALRD3.1",-0.158791792310648,0.0249889864480327,-6.35447110433522,2.09144954842461e-10,"DALRD3.1",4.18289909684922e-06
"BIRC3",-0.158829770619961,0.0102662522402127,-15.4710567112143,5.44065611834817e-54,"BIRC3",1.08813122366963e-49
"IDS.8",-0.158855710105833,0.023679845341787,-6.70847751803116,1.9666546197702e-11,"IDS.8",3.93330923954041e-07
"DCAF7.3",-0.158878168957062,0.0230251048840624,-6.90021477674285,5.1923974983943e-12,"DCAF7.3",1.03847949967886e-07
"SPG7.2",-0.158896143648447,0.0251021954324303,-6.3299699851418,2.45208893363038e-10,"SPG7.2",4.90417786726076e-06
"CLC",-0.158915714506305,0.0166328821790169,-9.55431011871078,1.24410020257963e-21,"CLC",2.48820040515926e-17
"KIAA1370",-0.159001963947246,0.0219747824825506,-7.23565587388654,4.63284692248694e-13,"KIAA1370",9.26569384497387e-09
"C14orf28.1",-0.159005430155642,0.0236454574966236,-6.72456560328119,1.76117058272484e-11,"C14orf28.1",3.52234116544968e-07
"LPAR3",-0.159031680033608,0.0101694393467773,-15.6381954413254,3.9990065814845e-55,"LPAR3",7.998013162969e-51
"IGF1R.4",-0.159162370194959,0.0203197915212739,-7.83287417237143,4.76841475726548e-15,"IGF1R.4",9.53682951453096e-11
"BAALC.1",-0.159235695070965,0.0228235473410374,-6.9768162105395,3.0194428449235e-12,"BAALC.1",6.038885689847e-08
"KAZ.2",-0.15925057037655,0.0265923027935768,-5.98859646013868,2.11659594198446e-09,"KAZ.2",4.23319188396891e-05
"KIAA1324.1",-0.159325003747808,0.00845804206421976,-18.837102314944,3.74938608043352e-79,"KIAA1324.1",7.49877216086703e-75
"ALDH8A1",-0.15934761488154,0.0197297659904574,-8.07650810245855,6.66477357750241e-16,"ALDH8A1",1.33295471550048e-11
"ASH1L.1",-0.159404261449333,0.0216721391767515,-7.35526198633554,1.90553008709138e-13,"ASH1L.1",3.81106017418275e-09
"HES1.1",-0.159574554259679,0.0120045958392796,-13.292788561656,2.54898534271997e-40,"HES1.1",5.09797068543993e-36
"CAT",-0.159598063134604,0.0238152401884376,-6.70150970016627,2.06277160464121e-11,"CAT",4.12554320928242e-07
"TBCD.1",-0.159675910703895,0.0264328903744757,-6.04080403019724,1.53348138233093e-09,"TBCD.1",3.06696276466186e-05
"SLFN5",-0.159716012416679,0.0177785846091407,-8.98361798354645,2.62006249652949e-19,"SLFN5",5.24012499305899e-15
"SERPINA6",-0.159850669567061,0.0253298524254864,-6.31076197689262,2.77664959001578e-10,"SERPINA6",5.55329918003157e-06
"TSPO",-0.159963955826563,0.0201082169334825,-7.9551536745262,1.78909300707658e-15,"TSPO",3.57818601415316e-11
"LOC550643",-0.160083395321445,0.0156572623493573,-10.224226416441,1.54456203899665e-24,"LOC550643",3.08912407799331e-20
"PHYHD1",-0.160114994162224,0.0144142756668717,-11.1080846421035,1.14591040269218e-28,"PHYHD1",2.29182080538437e-24
"PDS5A.3",-0.160166202599808,0.0225324127457301,-7.10825797517666,1.17516750936747e-12,"PDS5A.3",2.35033501873495e-08
"MTPAP.2",-0.160195682599695,0.018196710121465,-8.80355193495808,1.32552792575942e-18,"MTPAP.2",2.65105585151883e-14
"CMKLR1.2",-0.160200176417077,0.0229546981859712,-6.97897115088112,2.97349523095162e-12,"CMKLR1.2",5.94699046190324e-08
"LRG1",-0.160268877429676,0.0164314279020062,-9.75380097125388,1.77687929934059e-22,"LRG1",3.55375859868118e-18
"SLC1A4.2",-0.160309262663601,0.0181918071778265,-8.81216808734638,1.22748388003499e-18,"SLC1A4.2",2.45496776006998e-14
"RARRES3",-0.160310529743349,0.0108757002499725,-14.7402490008636,3.55471698450064e-49,"RARRES3",7.10943396900129e-45
"FBXO8.1",-0.160367313498815,0.0251139793374026,-6.38557957479792,1.70749523558163e-10,"FBXO8.1",3.41499047116326e-06
"FLJ31485.1",-0.160441391133424,0.0219010174498805,-7.325750573031,2.37565288843379e-13,"FLJ31485.1",4.75130577686759e-09
"FAM171A1",-0.160501444525092,0.0191125529493343,-8.39769783505988,4.55317021922092e-17,"FAM171A1",9.10634043844184e-13
"TTF1",-0.160569484281218,0.0259034674882202,-6.19876409805901,5.69082519287793e-10,"TTF1",1.13816503857559e-05
"TNFAIP3",-0.160579475014882,0.0135836616587089,-11.8215161014357,3.02181265908088e-32,"TNFAIP3",6.04362531816177e-28
"MAN2C1",-0.160610798225741,0.0260896155724773,-6.15611977031865,7.45488535678914e-10,"MAN2C1",1.49097707135783e-05
"MAT2A.1",-0.160640186835391,0.0168722127632744,-9.52099105726399,1.71535256544681e-21,"MAT2A.1",3.43070513089362e-17
"MRPS26",-0.160656585294653,0.023196559204291,-6.92587999279368,4.33273648926127e-12,"MRPS26",8.66547297852254e-08
